PLAYER_ID,PARTNER_ID,PIMS,PPS_ON,PPS_OFF,N_CNT_SHOT,MIN_GROUP,PLAYER_NAME,PARTNER_NAME
1630532,1629626,1.44599200613865,1.06,1.1,442,ON,Franz Wagner,Bol Bol
1630532,1628976,-1.29192130069297,1.14,1.05,281,OFF,Franz Wagner,Wendell Carter Jr.
1630532,1630175,-1.30641952484641,1.07,1.06,409,OFF,Franz Wagner,Cole Anthony
1630532,1629021,1.52519670741812,1.08,1.12,315,ON,Franz Wagner,Moritz Wagner
1630532,1628365,-1.02288169298081,1.095,1.08,364,OFF,Franz Wagner,Markelle Fultz
1630532,203914,-1.34462426241246,1.13,1.12,298,ON,Franz Wagner,Gary Harris
1630175,1631094,1.22423127804482,0.99,1.055,223,ON,Cole Anthony,Paolo Banchero
1630175,1630532,-1.09869766246964,1.03,1.03,238,OFF,Cole Anthony,Franz Wagner
1630175,1629626,1.10494807639952,1.06,1,216,ON,Cole Anthony,Bol Bol
1630175,1629021,1.49126261846659,0.99,1.15,237,OFF,Cole Anthony,Moritz Wagner
1628365,1630532,1.25446360285024,1.12,0.99,241,OFF,Markelle Fultz,Franz Wagner
203954,1630178,-1.20004682429026,1.18,1.15,303,OFF,Joel Embiid,Tyrese Maxey
203954,200782,1.01851353055112,1.17,1.11,421,OFF,Joel Embiid,P.J. Tucker
203954,1629001,1.60840449057805,1.135,1.19,469,OFF,Joel Embiid,De'Anthony Melton
203954,1627777,1.5057325290247,1.14,1.14,346,ON,Joel Embiid,Georges Niang
203954,1629003,1.1385359692359,1.11,1.17,332,ON,Joel Embiid,Shake Milton
203954,202699,1.43305776448884,1.15,1.16,238,OFF,Joel Embiid,Tobias Harris
202699,200782,1.41110179597241,1.15,1.08,236,OFF,Tobias Harris,P.J. Tucker
202699,1629001,-1.00427646582757,1.12,1.2,256,OFF,Tobias Harris,De'Anthony Melton
202699,1629003,1.16870077312592,1.24,1.11,230,ON,Tobias Harris,Shake Milton
1630178,203954,1.52845724081788,1.18,1.03,240,OFF,Tyrese Maxey,Joel Embiid
1630178,200782,-1.27750667990063,1.15,1.09,406,ON,Tyrese Maxey,P.J. Tucker
1630178,1629001,1.514698805236,1.18,1.09,374,ON,Tyrese Maxey,De'Anthony Melton
1630178,201935,2.04086149698113,1.21,1.06,272,OFF,Tyrese Maxey,James Harden
1630178,1627777,1.53185258696652,1.04,1.2,399,ON,Tyrese Maxey,Georges Niang
1630178,1629003,1.35143196453998,1.06,1.185,300,ON,Tyrese Maxey,Shake Milton
1630178,202699,1.60597498667561,1.17,1.02,311,OFF,Tyrese Maxey,Tobias Harris
201935,203954,1.1264241504375,1.1,1.05,221,OFF,James Harden,Joel Embiid
201935,1630178,1.07373262184636,1.1,1.06,276,OFF,James Harden,Tyrese Maxey
201935,200782,1.05086980688919,1.07,1.11,302,OFF,James Harden,P.J. Tucker
201935,1629001,1.17982211869306,1.04,1.09,336,OFF,James Harden,De'Anthony Melton
201935,1627777,-1.02885095753959,1.16,1.04,225,ON,James Harden,Georges Niang
1629001,200782,1.51102998708803,1.11,1.07,239,OFF,De'Anthony Melton,P.J. Tucker
1629001,1629003,1.39987621081007,1.03,1.11,201,ON,De'Anthony Melton,Shake Milton
1628969,1627814,1.56467019696484,1.02,1.08,263,ON,Mikal Bridges,Damion Lee
1628969,1628470,2.07411781604428,1.01,1.1,287,OFF,Mikal Bridges,Torrey Craig
101108,1628470,1.05342097846856,1.09,0.97,276,OFF,Chris Paul,Torrey Craig
101108,1629006,-1.41150322088507,1.04,1.08,242,ON,Chris Paul,Josh Okogie
1626164,1627814,-1.19348276865892,1.06,1.115,212,ON,Devin Booker,Damion Lee
1626164,1628470,1.36568938984321,1.05,1.15,479,OFF,Devin Booker,Torrey Craig
1626164,1629028,1.19371359649283,1.095,1.03,220,OFF,Devin Booker,Deandre Ayton
1626164,1626166,-1.61874084262656,1.07,1.13,334,ON,Devin Booker,Cameron Payne
1626164,1629111,1.06025209008824,1.07,1.12,200,ON,Devin Booker,Jock Landale
1626164,1629006,-1.02826213779482,1.1,1.11,380,ON,Devin Booker,Josh Okogie
1629028,1627814,-1.27925237126794,1.27,1.17,222,ON,Deandre Ayton,Damion Lee
1629028,1628470,1.45846834210083,1.12,1.29,271,OFF,Deandre Ayton,Torrey Craig
1629028,1626166,1.51567216845715,1.27,1.14,207,ON,Deandre Ayton,Cameron Payne
1629028,1629006,-1.12146222332831,1.26,1.11,261,ON,Deandre Ayton,Josh Okogie
1629014,1626159,-1.5728864744216,1.04,1.15,224,OFF,Anfernee Simons,Justise Winslow
1629014,203081,1.48747584186361,1.08,1.08,301,OFF,Anfernee Simons,Damian Lillard
1629014,1628404,1.01691184159354,1.15,1.04,253,OFF,Anfernee Simons,Josh Hart
1629014,203994,1.34967775160062,1.16,1.06,346,OFF,Anfernee Simons,Jusuf Nurkic
1629014,1629234,-1.24194180149748,1.04,1.11,429,ON,Anfernee Simons,Drew Eubanks
1629014,1629642,2.07688910196664,1.08,1.09,235,ON,Anfernee Simons,Nassir Little
1629014,203924,1.18008482180323,1.15,1.03,240,OFF,Anfernee Simons,Jerami Grant
1629014,1631101,1.54335317320527,1.08,1.11,350,ON,Anfernee Simons,Shaedon Sharpe
1629014,1630570,-1.11058396338366,1.06,1.08,265,ON,Anfernee Simons,Trendon Watford
203924,203994,-1.50966087011665,1.16,1.1,257,OFF,Jerami Grant,Jusuf Nurkic
203924,1629234,-1.52173533080028,1.07,1.13,362,ON,Jerami Grant,Drew Eubanks
203924,1631101,1.87877788818906,1.03,1.155,275,ON,Jerami Grant,Shaedon Sharpe
203081,1629014,1.00613704656116,1.11,1.19,361,OFF,Damian Lillard,Anfernee Simons
203081,203994,-1.31520018447375,1.14,1.11,310,OFF,Damian Lillard,Jusuf Nurkic
203081,1629234,-1.16951759038378,1.16,1.11,482,ON,Damian Lillard,Drew Eubanks
203081,203924,-1.05202419435106,1.1,1.25,200,OFF,Damian Lillard,Jerami Grant
203081,1631101,-1.20019470497627,1.2,1.105,346,ON,Damian Lillard,Shaedon Sharpe
203081,1630570,1.19514262143981,1.12,1.19,286,ON,Damian Lillard,Trendon Watford
1631101,1629234,1.28972248347743,1.14,1.09,292,ON,Shaedon Sharpe,Drew Eubanks
1631101,1630570,-1.36091911477942,1.11,1.16,225,OFF,Shaedon Sharpe,Trendon Watford
1628368,1631099,-1.30418636161822,1.1,1.11,473,OFF,De'Aaron Fox,Keegan Murray
1628368,1629056,-1.09891386402207,1.16,1.13,219,ON,De'Aaron Fox,Terence Davis
1628368,1628370,-1.36246687855908,1.11,1.13,533,ON,De'Aaron Fox,Malik Monk
1628368,1626168,1.19496025194594,1.16,1.08,382,ON,De'Aaron Fox,Trey Lyles
1628368,1629002,1.11863029401335,1.19,1.1,258,ON,De'Aaron Fox,Chimezie Metu
1628368,203084,1.03219199464764,1.12,1.1,320,OFF,De'Aaron Fox,Harrison Barnes
1628368,1628989,1.06769428680316,1.09,1.12,464,OFF,De'Aaron Fox,Kevin Huerter
1628368,1627734,-1.03895715394144,1.12,1.1,411,OFF,De'Aaron Fox,Domantas Sabonis
1627734,1631099,-1.31443499501907,1.26,1.28,279,OFF,Domantas Sabonis,Keegan Murray
1627734,1630558,-1.0452563599943,1.25,1.26,386,ON,Domantas Sabonis,Davion Mitchell
1627734,1628370,1.46060887476975,1.35,1.21,329,ON,Domantas Sabonis,Malik Monk
1627734,1628368,-1.19882715613945,1.27,1.3,285,OFF,Domantas Sabonis,De'Aaron Fox
1627734,203084,1.00741355050413,1.255,1.33,222,OFF,Domantas Sabonis,Harrison Barnes
1627734,1628989,1.08608921519276,1.24,1.3,226,OFF,Domantas Sabonis,Kevin Huerter
203084,1631099,-1.14205084742859,1.14,1.07,221,OFF,Harrison Barnes,Keegan Murray
203084,1630558,-1.01736378529363,1.17,1.09,263,ON,Harrison Barnes,Davion Mitchell
1628989,1630558,-1.14045629289495,1.24,1.17,299,ON,Kevin Huerter,Davion Mitchell
1628370,1631099,1.09619602764784,1.09,1.07,292,ON,Malik Monk,Keegan Murray
1628370,1630558,1.61103688563911,1.09,1.09,371,ON,Malik Monk,Davion Mitchell
1628370,1628368,1.69386465507253,1.05,1.12,322,OFF,Malik Monk,De'Aaron Fox
1628370,1626168,-1.16480917545355,1.06,1.04,276,OFF,Malik Monk,Trey Lyles
1628370,1629002,1.85770732337212,1.11,1.14,253,ON,Malik Monk,Chimezie Metu
1628370,203084,-1.25383175813238,1.03,1.12,347,ON,Malik Monk,Harrison Barnes
1628370,1627734,2.7073394956942,1.11,1.08,367,OFF,Malik Monk,Domantas Sabonis
1631099,1630558,1.42476864606279,1.21,1.16,252,ON,Keegan Murray,Davion Mitchell
1631099,203084,1.80133808149002,1.165,1.2,212,OFF,Keegan Murray,Harrison Barnes
1630200,1631110,1.6970692280091,0.97,0.92,228,OFF,Tre Jones,Jeremy Sochan
1630200,1628380,-1.06599907503326,0.92,1.01,229,ON,Tre Jones,Zach Collins
1630200,1628966,1.04807831362378,0.83,1.01,233,ON,Tre Jones,Keita Bates-Diop
1630200,1631103,-1.133247929812,1.07,0.935,200,OFF,Tre Jones,Malaki Branham
1630200,1629641,-1.22474457646785,0.94,1.06,206,ON,Tre Jones,Romeo Langford
1629640,1631110,-1.22129455109508,1.08,0.93,324,OFF,Keldon Johnson,Jeremy Sochan
1629640,1626196,-1.096893317839,1.08,1.01,283,ON,Keldon Johnson,Josh Richardson
1629640,1628380,-1.34362222125864,1.06,1.01,351,ON,Keldon Johnson,Zach Collins
1629640,1627751,-1.30256473049503,1.03,1.09,209,OFF,Keldon Johnson,Jakob Poeltl
1629640,1630170,1.51197761195846,1.005,0.89,238,OFF,Keldon Johnson,Devin Vassell
1629640,1630200,1.6557156692067,1.01,1.1,303,OFF,Keldon Johnson,Tre Jones
1629640,1628966,1.44236433534029,0.97,1.12,352,ON,Keldon Johnson,Keita Bates-Diop
1629640,203926,-1.39251563424004,1.03,1.065,267,ON,Keldon Johnson,Doug McDermott
1629640,1631103,1.11435257746649,1.07,0.99,366,ON,Keldon Johnson,Malaki Branham
1629640,1629641,-1.17697253565621,0.96,1,224,ON,Keldon Johnson,Romeo Langford
1630170,1631110,1.49802639301974,1.02,1.11,214,OFF,Devin Vassell,Jeremy Sochan
1628380,1628966,-1.01984709264426,1.16,1.02,224,ON,Zach Collins,Keita Bates-Diop
1631103,1628380,1.17144191273632,1.05,0.95,219,OFF,Malaki Branham,Zach Collins
1631103,1630200,1.7239400467101,0.88,1.07,228,ON,Malaki Branham,Tre Jones
1631103,1628966,1.49089770299821,1.05,0.94,246,ON,Malaki Branham,Keita Bates-Diop
1628384,1630567,-1.21169270119696,1.14,1.13,204,OFF,O.G. Anunoby,Scottie Barnes
1628384,1629018,-1.48679909988406,1.05,1.19,281,OFF,O.G. Anunoby,Gary Trent Jr.
1628384,1628449,1.82287340351355,1.08,1.14,237,ON,O.G. Anunoby,Chris Boucher
1627783,1628384,1.47794842984393,1.04,1,257,OFF,Pascal Siakam,O.G. Anunoby
1627783,1631132,1.26825899149923,1.06,1.08,242,ON,Pascal Siakam,Christian Koloko
1627783,1630567,1.15578186619371,1.03,1.02,348,OFF,Pascal Siakam,Scottie Barnes
1627783,1629018,-1.08898759944282,1,1.01,339,OFF,Pascal Siakam,Gary Trent Jr.
1627783,1627832,1.42859795443933,1.02,1.07,229,OFF,Pascal Siakam,Fred VanVleet
1627783,1630173,-1.04725768658387,1.04,1.01,314,ON,Pascal Siakam,Precious Achiuwa
1627783,1628449,1.30758042314642,1.05,1.03,351,ON,Pascal Siakam,Chris Boucher
1630567,1631132,1.79677655350464,0.97,0.94,202,ON,Scottie Barnes,Christian Koloko
1630567,1629018,-1.18813778380417,0.965,1.02,266,OFF,Scottie Barnes,Gary Trent Jr.
1630567,1627783,1.60046504176665,1,0.92,201,OFF,Scottie Barnes,Pascal Siakam
1630567,1630173,-1.01777207886308,1,1,233,ON,Scottie Barnes,Precious Achiuwa
1630567,1628449,2.84682725505409,0.9,0.99,298,ON,Scottie Barnes,Chris Boucher
1629018,1628384,1.18400670624836,1.05,1,246,OFF,Gary Trent Jr.,O.G. Anunoby
1629018,1630567,-1.27394291303028,1.08,1,262,OFF,Gary Trent Jr.,Scottie Barnes
1629018,1627832,1.52741973086521,1.08,1.05,232,OFF,Gary Trent Jr.,Fred VanVleet
1629018,1627783,1.15088239305082,1.08,1.05,219,OFF,Gary Trent Jr.,Pascal Siakam
1629018,1630173,-1.23636820135725,1.09,0.98,330,ON,Gary Trent Jr.,Precious Achiuwa
1629018,1628449,1.17576593707941,0.93,1.13,363,ON,Gary Trent Jr.,Chris Boucher
1627832,1631132,-1.31558085665673,0.88,1,210,ON,Fred VanVleet,Christian Koloko
1627832,1630567,1.39562830843814,1.025,0.91,306,OFF,Fred VanVleet,Scottie Barnes
1627832,1629018,1.172155012452,1,0.99,308,OFF,Fred VanVleet,Gary Trent Jr.
1627832,1627783,1.55452423993639,0.99,1,209,OFF,Fred VanVleet,Pascal Siakam
1627832,1630173,1.75407608125397,1.04,1.01,279,ON,Fred VanVleet,Precious Achiuwa
1627832,1628449,1.6876838089296,0.91,1.01,337,ON,Fred VanVleet,Chris Boucher
1627832,201152,1.5315661136063,0.79,1.04,225,ON,Fred VanVleet,Thaddeus Young
1628449,1630567,1.80929928733686,1.11,1.16,201,OFF,Chris Boucher,Scottie Barnes
1628449,1627783,-1.11474177002389,1.205,1.11,203,OFF,Chris Boucher,Pascal Siakam
203903,1629020,1.41905339653671,1.1,1,401,OFF,Jordan Clarkson,Jarred Vanderbilt
203903,1631117,1.17625680042019,1.01,1.1,439,ON,Jordan Clarkson,Walker Kessler
203903,1628374,1.60292583057093,1.035,1.09,250,OFF,Jordan Clarkson,Lauri Markkanen
203903,201144,1.66999561960423,1.05,1.11,233,OFF,Jordan Clarkson,Mike Conley
203903,203482,1.58690427317329,1.03,1.03,239,OFF,Jordan Clarkson,Kelly Olynyk
203903,1627736,2.06163021296766,0.99,1.13,421,ON,Jordan Clarkson,Malik Beasley
203903,1629012,1.11168751720772,1.03,1.015,326,ON,Jordan Clarkson,Collin Sexton
203903,1629659,-1.15632920306875,1.04,0.98,227,ON,Jordan Clarkson,Talen Horton-Tucker
1628374,1629020,-1.03098492188088,1.23,1.23,360,OFF,Lauri Markkanen,Jarred Vanderbilt
1628374,1631117,-1.54122191661431,1.19,1.14,482,ON,Lauri Markkanen,Walker Kessler
1628374,203482,1.0908625492638,1.13,1.21,330,OFF,Lauri Markkanen,Kelly Olynyk
1628374,1627736,-1.14116553705594,1.25,1.21,335,ON,Lauri Markkanen,Malik Beasley
1628374,1629012,-1.05402888092629,1.19,1.22,340,ON,Lauri Markkanen,Collin Sexton
1628374,203903,1.17810495873003,1.21,1.24,259,OFF,Lauri Markkanen,Jordan Clarkson
1628374,1630534,1.2889502412486,1.12,1.185,267,ON,Lauri Markkanen,Ochai Agbaji
1628374,1629659,1.42354974506696,1.12,1.2,312,ON,Lauri Markkanen,Talen Horton-Tucker
203482,1631117,-1.16542760137514,1.12,1.15,214,ON,Kelly Olynyk,Walker Kessler
1629012,203903,-1.08525156085447,1.11,1.13,202,OFF,Collin Sexton,Jordan Clarkson
1627736,1629020,-1.37777329478906,1.02,1.06,242,ON,Malik Beasley,Jarred Vanderbilt
1627736,1631117,-1.06740895334865,1.05,1.03,303,OFF,Malik Beasley,Walker Kessler
1627736,1628374,1.40562987485021,0.97,1.12,263,OFF,Malik Beasley,Lauri Markkanen
1627736,201144,1.31532785691213,1.09,1.05,247,OFF,Malik Beasley,Mike Conley
1627736,203482,2.20547657846765,1.24,0.99,211,ON,Malik Beasley,Kelly Olynyk
1627736,1629012,-1.20797308750656,0.97,1.13,233,ON,Malik Beasley,Collin Sexton
1627736,203903,-1.11226181646183,1.08,1,314,ON,Malik Beasley,Jordan Clarkson
1629659,203482,-1.42671669139333,0.995,0.82,227,OFF,Talen Horton-Tucker,Kelly Olynyk
203078,1628398,1.17674844449705,1.115,1.03,239,OFF,Bradley Beal,Kyle Kuzma
203078,1628420,-1.05579502748471,1.14,1.07,207,OFF,Bradley Beal,Monte Morris
203078,1629655,1.21241056943234,1.04,1.135,318,ON,Bradley Beal,Daniel Gafford
203078,1626153,-1.10462405807122,1.03,1.15,265,ON,Bradley Beal,Delon Wright
203078,1630166,1.09586663659753,1.12,1.06,406,ON,Bradley Beal,Deni Avdija
203078,1630557,1.57627334448802,1.04,1.16,365,OFF,Bradley Beal,Corey Kispert
204001,1628398,1.15965840117416,1.155,1.03,223,OFF,Kristaps Porzingis,Kyle Kuzma
204001,1628420,1.24033159935956,1.165,1.12,231,OFF,Kristaps Porzingis,Monte Morris
204001,1629655,1.33358015911195,1.28,1.08,236,ON,Kristaps Porzingis,Daniel Gafford
204001,1626153,1.85385426719114,1.25,1.13,264,ON,Kristaps Porzingis,Delon Wright
204001,1630166,1.61580392259513,1.13,1.16,393,OFF,Kristaps Porzingis,Deni Avdija
204001,1630692,1.28676247242977,1.04,1.2,210,ON,Kristaps Porzingis,Jordan Goodwin
204001,1630557,-1.05336782681871,1.08,1.2,337,OFF,Kristaps Porzingis,Corey Kispert
1628420,1629655,1.23933592333357,1.05,1.14,206,ON,Monte Morris,Daniel Gafford
1628420,1630166,-1.15291587717951,1.09,1.14,217,OFF,Monte Morris,Deni Avdija
1630166,1628420,-1.07253169038906,1.05,0.96,202,OFF,Deni Avdija,Monte Morris
1630166,1630557,1.38360066163126,1.04,0.94,247,OFF,Deni Avdija,Corey Kispert
1628398,204001,1.40386685165342,1.06,0.99,316,OFF,Kyle Kuzma,Kristaps Porzingis
1628398,203115,-1.02583606452152,0.96,1.09,246,ON,Kyle Kuzma,Will Barton
1628398,1628420,1.35308497403822,1.03,1.04,351,OFF,Kyle Kuzma,Monte Morris
1628398,1629655,1.33587925523763,0.96,1.11,501,ON,Kyle Kuzma,Daniel Gafford
1628398,203078,1.92325233810949,1.05,1.03,290,OFF,Kyle Kuzma,Bradley Beal
1628398,1626153,-1.19347345509988,1.03,1.02,301,OFF,Kyle Kuzma,Delon Wright
1628398,1630166,-1.21236553167976,1.13,0.95,514,ON,Kyle Kuzma,Deni Avdija
1628398,1629060,-1.01725018657511,1.03,1.03,209,ON,Kyle Kuzma,Rui Hachimura
1628398,1630692,1.53426212701281,1.04,1.03,290,ON,Kyle Kuzma,Jordan Goodwin
1628398,1630557,1.53999143811529,1,1.09,482,OFF,Kyle Kuzma,Corey Kispert
1630557,1629655,1.18344148500079,1.27,1.26,242,ON,Corey Kispert,Daniel Gafford
1630557,1630166,1.89926772752406,1.36,1.21,219,OFF,Corey Kispert,Deni Avdija
